DIM_COUNTRY_CODE,DIM_YEAR_CODE,DIM_GHECAUSE_TITLE,DIM_SEX_CODE,VAL_DTHS_RATE100K_NUMERIC
AUS,2021,Multiple Sclerosis,MLE,0.46
AUS,2021,Inflammatory Bowel Disease,MLE,0.35
AUS,2021,Exposure To Mechanical Forces,MLE,0.69
AUS,2021,Tuberculosis,MLE,0.24
AUS,2021,Lower Respiratory Infections,MLE,8.8
AUS,2021,Liver Cancer,MLE,11.78
AUS,2021,Bladder Cancer,MLE,6.77
AUS,2021,Larynx Cancer,MLE,1.42
AUS,2021,Thalassaemias,MLE,0.01
AUS,2021,Bipolar Disorder,MLE,0.04
AUS,2021,Gastritis And Duodenitis,MLE,0.06
AUS,2021,Kidney Diseases,MLE,13.64
AUS,2021,Osteoarthritis,MLE,0.15
AUS,2021,Sudden Infant Death Syndrome,MLE,0.16
AUS,2021,Poisonings,MLE,0.16
AUS,2021,Collective Violence And Legal Intervention,MLE,0.05
AUS,2021,Otitis Media,MLE,0.01
AUS,2021,Preterm Birth Complications,MLE,1.11
AUS,2021,Leukaemia,MLE,10.86
AUS,2021,Alcohol Use Disorders,MLE,2.97
AUS,2021,Rheumatic Heart Disease,MLE,1.02
AUS,2021,Peptic Ulcer Disease,MLE,1.0
AUS,2021,Back And Neck Pain,MLE,0.36
AUS,2021,Oral Conditions,MLE,0.11
AUS,2021,"Fire, Heat And Hot Substances",MLE,0.31
AUS,2021,Acute Hepatitis A,MLE,0.02
AUS,2021,Covid-19,MLE,5.28
AUS,2021,Neonatal Sepsis And Infections,MLE,0.11
AUS,2021,Breast Cancer,MLE,0.25
AUS,2021,Anxiety Disorders,MLE,0.03
AUS,2021,Epilepsy,MLE,1.18
AUS,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,8.34
AUS,2021,Appendicitis,MLE,0.14
AUS,2021,Gallbladder And Biliary Diseases,MLE,2.84
AUS,2021,Skin Diseases,MLE,2.33
AUS,2021,Congenital Anomalies,MLE,3.17
AUS,2021,Natural Disasters,MLE,0.03
AUT,2021,Diarrhoeal Diseases,MLE,1.4
AUT,2021,Acute Hepatitis C,MLE,0.96
AUT,2021,Idiopathic Intellectual Disability,MLE,0.02
AUT,2021,Asthma,MLE,0.85
AUT,2021,Pancreatitis,MLE,1.96
AUT,2021,Benign Prostatic Hyperplasia,MLE,0.63
AUT,2021,Gout,MLE,0.07
AUT,2021,Falls,MLE,12.21
AUT,2021,Encephalitis,MLE,0.01
AUT,2021,Oesophagus Cancer,MLE,8.09
AUT,2021,Gallbladder And Biliary Tract Cancer,MLE,3.78
AUT,2021,Mesothelioma,MLE,2.0
AUT,2021,Rheumatoid Arthritis,MLE,0.19
AUT,2021,Road Injury,MLE,7.08
AUT,2021,Interpersonal Violence,MLE,0.53
AUT,2021,Acute Hepatitis A,MLE,0.07
AUT,2021,Neonatal Sepsis And Infections,MLE,0.13
AUT,2021,Breast Cancer,MLE,0.5
AUT,2021,Epilepsy,MLE,2.12
AUT,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,15.14
AUT,2021,Peptic Ulcer Disease,MLE,2.22
AUT,2021,Appendicitis,MLE,0.12
AUT,2021,Gallbladder And Biliary Diseases,MLE,2.67
AUT,2021,Skin Diseases,MLE,0.61
AUT,2021,Congenital Anomalies,MLE,3.65
AUT,2021,Natural Disasters,MLE,0.01
AUT,2021,Syphilis,MLE,0.02
AUT,2021,Rabies,MLE,0.01
AUT,2021,Otitis Media,MLE,0.03
AUT,2021,Preterm Birth Complications,MLE,0.66
AUT,2021,Leukaemia,MLE,11.81
AUT,2021,Alcohol Use Disorders,MLE,12.24
AUT,2021,Rheumatic Heart Disease,MLE,2.98
AUT,2021,Back And Neck Pain,MLE,0.56
AUT,2021,Oral Conditions,MLE,0.07
AUT,2021,"Fire, Heat And Hot Substances",MLE,0.47
AUT,2021,Tuberculosis,MLE,0.46
AUT,2021,Lower Respiratory Infections,MLE,8.45
AUT,2021,Stomach Cancer,MLE,10.85
AUT,2021,Liver Cancer,MLE,15.0
AUT,2021,Bladder Cancer,MLE,10.24
AUT,2021,Larynx Cancer,MLE,2.39
AUT,2021,Gastritis And Duodenitis,MLE,0.48
AUT,2021,Osteoarthritis,MLE,0.1
AUT,2021,Sudden Infant Death Syndrome,MLE,0.08
AUT,2021,Poisonings,MLE,0.21
AUT,2021,Hiv/Aids,MLE,0.63
AUT,2021,Acute Hepatitis B,MLE,0.07
AUT,2021,Protein-Energy Malnutrition,MLE,0.61
AUT,2021,Mouth And Oropharynx Cancers,MLE,10.49
AUT,2021,Multiple Sclerosis,MLE,1.58
AUT,2021,Inflammatory Bowel Disease,MLE,0.46
AUT,2021,Exposure To Mechanical Forces,MLE,1.07
AUT,2021,Measles,MLE,0.02
AUT,2021,Meningitis,MLE,0.14
AUT,2021,Acute Hepatitis E,MLE,0.07
AUT,2021,Leishmaniasis,MLE,0.01
AUT,2021,Echinococcosis,MLE,0.09
AUT,2021,Birth Asphyxia And Birth Trauma,MLE,0.36
AUT,2021,Melanoma And Other Skin Cancers,MLE,8.14
AUT,2021,Testicular Cancer,MLE,0.72
AUT,2021,Kidney Cancer,MLE,6.43
AUT,2021,Brain And Nervous System Cancers,MLE,7.9
AUT,2021,Sickle Cell Disorders And Trait,MLE,0.02
AUT,2021,Drug Use Disorders,MLE,3.05
AUT,2021,Parkinson Disease,MLE,15.72
AUT,2021,Upper Respiratory Infections,MLE,0.13
AUT,2021,Iron-Deficiency Anaemia,MLE,0.83
AUT,2021,Thyroid Cancer,MLE,0.94
AUT,2021,"Lymphomas, Multiple Myeloma",MLE,13.73
AUT,2021,Schizophrenia,MLE,0.22
AUT,2021,Paralytic Ileus And Intestinal Obstruction,MLE,2.59
AUT,2021,Drowning,MLE,0.6
AZE,2021,Hiv/Aids,MLE,0.94
AZE,2021,Acute Hepatitis B,MLE,0.12
AZE,2021,Protein-Energy Malnutrition,MLE,0.18
AZE,2021,Stomach Cancer,MLE,18.22
AZE,2021,Diabetes Mellitus,MLE,8.92
AZE,2021,Multiple Sclerosis,MLE,0.04
AZE,2021,Inflammatory Bowel Disease,MLE,0.11
AZE,2021,Exposure To Mechanical Forces,MLE,0.46
AZE,2021,Self-Harm,MLE,2.33
AZE,2021,Tuberculosis,MLE,9.07
AZE,2021,Lower Respiratory Infections,MLE,8.38
AZE,2021,Liver Cancer,MLE,5.17
AZE,2021,Bladder Cancer,MLE,5.23
AZE,2021,Larynx Cancer,MLE,3.44
AZE,2021,Thalassaemias,MLE,0.21
AZE,2021,Rheumatic Heart Disease,MLE,0.68
AZE,2021,Chronic Obstructive Pulmonary Disease,MLE,7.3
AZE,2021,Gastritis And Duodenitis,MLE,0.01
AZE,2021,Kidney Diseases,MLE,5.84
AZE,2021,Sudden Infant Death Syndrome,MLE,0.25
AZE,2021,Poisonings,MLE,0.53
AZE,2021,Collective Violence And Legal Intervention,MLE,0.47
AZE,2021,Syphilis,MLE,0.14
AZE,2021,Rabies,MLE,0.13
AZE,2021,Preterm Birth Complications,MLE,6.87
AZE,2021,Leukaemia,MLE,4.38
AZE,2021,Alcohol Use Disorders,MLE,1.63
AZE,2021,Alzheimer Disease And Other Dementias,MLE,3.54
AZE,2021,Peptic Ulcer Disease,MLE,1.74
AZE,2021,Urolithiasis,MLE,0.03
AZE,2021,Congenital Anomalies,MLE,8.29
AZE,2021,"Fire, Heat And Hot Substances",MLE,2.22
AZE,2021,Acute Hepatitis A,MLE,0.01
AZE,2021,Neonatal Sepsis And Infections,MLE,0.67
AZE,2021,Breast Cancer,MLE,0.06
AZE,2021,Epilepsy,MLE,2.07
AZE,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,10.12
AZE,2021,Appendicitis,MLE,0.09
AZE,2021,Gallbladder And Biliary Diseases,MLE,0.31
AZE,2021,Skin Diseases,MLE,0.03
AZE,2021,Encephalitis,MLE,0.76
AZE,2021,Oesophagus Cancer,MLE,8.57
AZE,2021,Gallbladder And Biliary Tract Cancer,MLE,0.43
AZE,2021,Mesothelioma,MLE,0.25
AZE,2021,Interpersonal Violence,MLE,3.95
AZE,2021,Diarrhoeal Diseases,MLE,1.56
AZE,2021,Whooping Cough,MLE,0.08
AZE,2021,Colon And Rectum Cancers,MLE,10.49
AZE,2021,Prostate Cancer,MLE,4.54
AZE,2021,Asthma,MLE,1.66
AZE,2021,Pancreatitis,MLE,0.71
AZE,2021,Falls,MLE,1.97
AZE,2021,Upper Respiratory Infections,MLE,0.1
AZE,2021,Pancreas Cancer,MLE,3.52
AZE,2021,Thyroid Cancer,MLE,0.29
AZE,2021,"Lymphomas, Multiple Myeloma",MLE,4.75
AZE,2021,Hypertensive Heart Disease,MLE,8.2
AZE,2021,Paralytic Ileus And Intestinal Obstruction,MLE,0.83
AZE,2021,Drowning,MLE,2.45
AZE,2021,Meningitis,MLE,0.4
AZE,2021,Acute Hepatitis E,MLE,0.01
AZE,2021,Leishmaniasis,MLE,0.04
AZE,2021,Echinococcosis,MLE,0.01
AZE,2021,Birth Asphyxia And Birth Trauma,MLE,2.43
AZE,2021,Mouth And Oropharynx Cancers,MLE,2.66
AZE,2021,Melanoma And Other Skin Cancers,MLE,1.71
AZE,2021,Testicular Cancer,MLE,0.25
AZE,2021,Kidney Cancer,MLE,2.24
AZE,2021,Brain And Nervous System Cancers,MLE,5.82
AZE,2021,Drug Use Disorders,MLE,0.3
AZE,2021,Parkinson Disease,MLE,1.28
AZE,2021,Cirrhosis Of The Liver,MLE,16.29
BDI,2021,Gonorrhoea,MLE,0.01
BDI,2021,Tetanus,MLE,0.96
BDI,2021,Schistosomiasis,MLE,2.05
BDI,2021,Cysticercosis,MLE,0.21
BDI,2021,Ascariasis,MLE,0.27
BDI,2021,Neonatal Sepsis And Infections,MLE,4.47
BDI,2021,"Trachea, Bronchus, Lung Cancers",MLE,1.38
BDI,2021,Breast Cancer,MLE,0.5
BDI,2021,Leukaemia,MLE,1.24
BDI,2021,Alcohol Use Disorders,MLE,1.54
BDI,2021,Alzheimer Disease And Other Dementias,MLE,2.44
BDI,2021,Peptic Ulcer Disease,MLE,4.9
BDI,2021,Gallbladder And Biliary Diseases,MLE,0.78
BDI,2021,Congenital Anomalies,MLE,15.61
BDI,2021,Encephalitis,MLE,0.74
BDI,2021,Acute Hepatitis A,MLE,0.49
BDI,2021,Covid-19,MLE,11.41
BDI,2021,Oesophagus Cancer,MLE,4.16
BDI,2021,Gallbladder And Biliary Tract Cancer,MLE,0.07
BDI,2021,Mesothelioma,MLE,0.05
BDI,2021,Epilepsy,MLE,7.3
BDI,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,4.24
BDI,2021,Appendicitis,MLE,0.51
BDI,2021,Skin Diseases,MLE,1.21
BDI,2021,Acute Hepatitis C,MLE,0.43
BDI,2021,Colon And Rectum Cancers,MLE,2.19
BDI,2021,Prostate Cancer,MLE,7.42
BDI,2021,Asthma,MLE,4.96
BDI,2021,Road Injury,MLE,17.34
BDI,2021,Interpersonal Violence,MLE,9.99
BDI,2021,Whooping Cough,MLE,1.26
BDI,2021,Upper Respiratory Infections,MLE,2.1
BDI,2021,Pancreas Cancer,MLE,0.63
BDI,2021,"Lymphomas, Multiple Myeloma",MLE,3.03
BDI,2021,Hypertensive Heart Disease,MLE,4.45
BDI,2021,Paralytic Ileus And Intestinal Obstruction,MLE,6.51
BDI,2021,Pancreatitis,MLE,0.93
BDI,2021,Falls,MLE,7.58
BDI,2021,Drowning,MLE,9.86
BDI,2021,Measles,MLE,0.65
BDI,2021,Acute Hepatitis E,MLE,0.09
BDI,2021,Echinococcosis,MLE,0.05
BDI,2021,Melanoma And Other Skin Cancers,MLE,0.47
BDI,2021,Kidney Cancer,MLE,0.72
BDI,2021,Brain And Nervous System Cancers,MLE,0.66
BDI,2021,Thyroid Cancer,MLE,0.09
BDI,2021,Sickle Cell Disorders And Trait,MLE,0.31
BDI,2021,Drug Use Disorders,MLE,1.18
BDI,2021,Parkinson Disease,MLE,0.96
BDI,2021,Meningitis,MLE,11.47
BDI,2021,Yellow Fever,MLE,3.52
BDI,2021,Mouth And Oropharynx Cancers,MLE,1.79
BDI,2021,Testicular Cancer,MLE,0.11
BDI,2021,Diabetes Mellitus,MLE,15.47
BDI,2021,Multiple Sclerosis,MLE,0.01
BDI,2021,Self-Harm,MLE,11.47
BDI,2021,Hiv/Aids,MLE,11.06
BDI,2021,Acute Hepatitis B,MLE,1.22
BDI,2021,Protein-Energy Malnutrition,MLE,14.95
BDI,2021,Stomach Cancer,MLE,2.21
BDI,2021,Larynx Cancer,MLE,0.56
BDI,2021,Chronic Obstructive Pulmonary Disease,MLE,11.93
BDI,2021,Gastritis And Duodenitis,MLE,1.58
BDI,2021,Inflammatory Bowel Disease,MLE,0.19
BDI,2021,Kidney Diseases,MLE,13.83
BDI,2021,Poisonings,MLE,2.56
BDI,2021,Exposure To Mechanical Forces,MLE,4.27
BDI,2021,Collective Violence And Legal Intervention,MLE,2.1
BDI,2021,Syphilis,MLE,1.54
BDI,2021,Diphtheria,MLE,0.06
BDI,2021,Rabies,MLE,3.31
BDI,2021,Otitis Media,MLE,0.14
BDI,2021,Liver Cancer,MLE,3.24
BDI,2021,Bladder Cancer,MLE,0.57
BDI,2021,Thalassaemias,MLE,0.24
BDI,2021,Rheumatic Heart Disease,MLE,1.38
BDI,2021,Urolithiasis,MLE,0.12
BDI,2021,Sudden Infant Death Syndrome,MLE,0.7
BDI,2021,"Fire, Heat And Hot Substances",MLE,6.88
BEL,2021,Whooping Cough,MLE,0.01
BEL,2021,Upper Respiratory Infections,MLE,0.14
BEL,2021,Iron-Deficiency Anaemia,MLE,1.07
BEL,2021,Pancreas Cancer,MLE,16.35
BEL,2021,Thyroid Cancer,MLE,0.59
BEL,2021,"Lymphomas, Multiple Myeloma",MLE,13.63
BEL,2021,Schizophrenia,MLE,0.36
BEL,2021,Glaucoma,MLE,0.01
BEL,2021,Hypertensive Heart Disease,MLE,3.59
BEL,2021,Paralytic Ileus And Intestinal Obstruction,MLE,4.09
BEL,2021,Drowning,MLE,0.89
BEL,2021,Diarrhoeal Diseases,MLE,2.91
BEL,2021,Acute Hepatitis C,MLE,0.26
BEL,2021,Idiopathic Intellectual Disability,MLE,0.23
BEL,2021,Asthma,MLE,0.56
BEL,2021,Pancreatitis,MLE,1.86
BEL,2021,Benign Prostatic Hyperplasia,MLE,0.4
BEL,2021,Gout,MLE,0.07
BEL,2021,Falls,MLE,15.35
BEL,2021,Interpersonal Violence,MLE,1.37
BEL,2021,Hiv/Aids,MLE,0.38
BEL,2021,Acute Hepatitis B,MLE,0.23
BEL,2021,Mouth And Oropharynx Cancers,MLE,7.67
BEL,2021,Testicular Cancer,MLE,0.3
BEL,2021,Diabetes Mellitus,MLE,10.68
BEL,2021,Multiple Sclerosis,MLE,1.22
BEL,2021,Inflammatory Bowel Disease,MLE,0.44
BEL,2021,Meningitis,MLE,0.31
BEL,2021,Acute Hepatitis E,MLE,0.06
BEL,2021,Birth Asphyxia And Birth Trauma,MLE,0.48
BEL,2021,Melanoma And Other Skin Cancers,MLE,4.81
BEL,2021,Kidney Cancer,MLE,6.9
BEL,2021,Brain And Nervous System Cancers,MLE,8.24
BEL,2021,Sickle Cell Disorders And Trait,MLE,0.02
BEL,2021,Drug Use Disorders,MLE,2.12
BEL,2021,Parkinson Disease,MLE,14.0
BEL,2021,Cirrhosis Of The Liver,MLE,16.3
BEL,2021,Syphilis,MLE,0.02
BEL,2021,Otitis Media,MLE,0.02
BEL,2021,Preterm Birth Complications,MLE,0.85
BEL,2021,Leukaemia,MLE,10.92
BEL,2021,Bipolar Disorder,MLE,0.08
BEL,2021,Alcohol Use Disorders,MLE,6.63
BEL,2021,Rheumatic Heart Disease,MLE,1.28
BEL,2021,Back And Neck Pain,MLE,0.66
BEL,2021,Oral Conditions,MLE,0.18
BEL,2021,"Fire, Heat And Hot Substances",MLE,0.71
BEL,2021,Tuberculosis,MLE,0.56
BEL,2021,Protein-Energy Malnutrition,MLE,1.33
BEL,2021,Stomach Cancer,MLE,8.08
BEL,2021,Liver Cancer,MLE,11.49
BEL,2021,Bladder Cancer,MLE,11.29
BEL,2021,Larynx Cancer,MLE,2.72
BEL,2021,Gastritis And Duodenitis,MLE,0.1
BEL,2021,Osteoarthritis,MLE,0.15
BEL,2021,Sudden Infant Death Syndrome,MLE,0.13
BEL,2021,Poisonings,MLE,0.52
BEL,2021,Exposure To Mechanical Forces,MLE,0.79
BEL,2021,Encephalitis,MLE,0.04
BEL,2021,Oesophagus Cancer,MLE,11.54
BEL,2021,Gallbladder And Biliary Tract Cancer,MLE,1.19
BEL,2021,Mesothelioma,MLE,3.82
BEL,2021,Skin Diseases,MLE,2.21
BEL,2021,Rheumatoid Arthritis,MLE,0.29
BEL,2021,Road Injury,MLE,6.91
BEL,2021,Tetanus,MLE,0.01
BEL,2021,Acute Hepatitis A,MLE,0.06
BEL,2021,Neonatal Sepsis And Infections,MLE,0.11
BEL,2021,Breast Cancer,MLE,0.48
BEL,2021,Anxiety Disorders,MLE,0.01
BEL,2021,Epilepsy,MLE,2.93
BEL,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,8.4
BEL,2021,Peptic Ulcer Disease,MLE,1.6
BEL,2021,Appendicitis,MLE,0.14
BEL,2021,Gallbladder And Biliary Diseases,MLE,2.96
BEL,2021,Congenital Anomalies,MLE,2.46
BEL,2021,Natural Disasters,MLE,0.34
BEN,2021,Acute Hepatitis C,MLE,0.03
BEN,2021,Oesophagus Cancer,MLE,1.5
BEN,2021,Colon And Rectum Cancers,MLE,3.45
BEN,2021,Prostate Cancer,MLE,8.16
BEN,2021,Interpersonal Violence,MLE,8.79
BEN,2021,Whooping Cough,MLE,3.07
BEN,2021,Upper Respiratory Infections,MLE,2.18
BEN,2021,Pancreas Cancer,MLE,1.83
BEN,2021,"Lymphomas, Multiple Myeloma",MLE,1.6
BEN,2021,Asthma,MLE,5.14
BEN,2021,Paralytic Ileus And Intestinal Obstruction,MLE,4.58
BEN,2021,Pancreatitis,MLE,3.76
BEN,2021,Falls,MLE,8.14
BEN,2021,Syphilis,MLE,3.07
BEN,2021,Gonorrhoea,MLE,0.01
BEN,2021,Diphtheria,MLE,0.13
BEN,2021,Tetanus,MLE,0.89
BEN,2021,Schistosomiasis,MLE,1.76
BEN,2021,Cysticercosis,MLE,0.11
BEN,2021,Rabies,MLE,1.02
BEN,2021,"Trachea, Bronchus, Lung Cancers",MLE,0.9
BEN,2021,Leukaemia,MLE,2.24
BEN,2021,Alcohol Use Disorders,MLE,1.82
BEN,2021,Alzheimer Disease And Other Dementias,MLE,2.45
BEN,2021,Peptic Ulcer Disease,MLE,2.75
BEN,2021,Gallbladder And Biliary Diseases,MLE,1.06
BEN,2021,Congenital Anomalies,MLE,14.2
BEN,2021,Natural Disasters,MLE,0.05
BEN,2021,Encephalitis,MLE,1.64
BEN,2021,Acute Hepatitis A,MLE,0.21
BEN,2021,Ascariasis,MLE,0.54
BEN,2021,Neonatal Sepsis And Infections,MLE,6.58
BEN,2021,Breast Cancer,MLE,0.11
BEN,2021,Gallbladder And Biliary Tract Cancer,MLE,0.35
BEN,2021,Epilepsy,MLE,5.52
BEN,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,6.14
BEN,2021,Appendicitis,MLE,0.27
BEN,2021,Skin Diseases,MLE,0.2
BEN,2021,Hiv/Aids,MLE,16.07
BEN,2021,Acute Hepatitis B,MLE,0.59
BEN,2021,Protein-Energy Malnutrition,MLE,4.92
BEN,2021,Stomach Cancer,MLE,3.58
BEN,2021,Chronic Obstructive Pulmonary Disease,MLE,9.88
BEN,2021,Gastritis And Duodenitis,MLE,1.39
BEN,2021,Inflammatory Bowel Disease,MLE,0.64
BEN,2021,Poisonings,MLE,1.46
BEN,2021,Exposure To Mechanical Forces,MLE,2.75
BEN,2021,Self-Harm,MLE,11.14
BEN,2021,Collective Violence And Legal Intervention,MLE,0.59
BEN,2021,Tuberculosis,MLE,15.39
BEN,2021,Liver Cancer,MLE,5.5
BEN,2021,Bladder Cancer,MLE,0.48
BEN,2021,Larynx Cancer,MLE,0.24
BEN,2021,Thalassaemias,MLE,0.26
BEN,2021,Rheumatic Heart Disease,MLE,1.34
BEN,2021,Urolithiasis,MLE,0.12
BEN,2021,Sudden Infant Death Syndrome,MLE,0.55
BEN,2021,"Fire, Heat And Hot Substances",MLE,3.6
BEN,2021,Measles,MLE,0.31
BEN,2021,Acute Hepatitis E,MLE,0.03
BEN,2021,Melanoma And Other Skin Cancers,MLE,0.56
BEN,2021,Brain And Nervous System Cancers,MLE,0.73
BEN,2021,Thyroid Cancer,MLE,0.01
BEN,2021,Sickle Cell Disorders And Trait,MLE,10.38
BEN,2021,Drug Use Disorders,MLE,0.06
BEN,2021,Parkinson Disease,MLE,1.4
BEN,2021,Hypertensive Heart Disease,MLE,8.58
BEN,2021,Drowning,MLE,10.51
BEN,2021,Meningitis,MLE,13.93
BEN,2021,Echinococcosis,MLE,0.07
BEN,2021,Yellow Fever,MLE,0.82
BEN,2021,Mouth And Oropharynx Cancers,MLE,1.34
BEN,2021,Testicular Cancer,MLE,0.12
BEN,2021,Kidney Cancer,MLE,0.58
BEN,2021,Diabetes Mellitus,MLE,15.66
BFA,2021,Syphilis,MLE,2.2
BFA,2021,Diphtheria,MLE,0.08
BFA,2021,Rabies,MLE,1.1
BFA,2021,Liver Cancer,MLE,8.86
BFA,2021,Bladder Cancer,MLE,2.31
BFA,2021,Larynx Cancer,MLE,0.34
BFA,2021,Thalassaemias,MLE,0.3
BFA,2021,Rheumatic Heart Disease,MLE,2.28
BFA,2021,Urolithiasis,MLE,0.12
BFA,2021,Sudden Infant Death Syndrome,MLE,0.74
BFA,2021,"Fire, Heat And Hot Substances",MLE,5.15
BFA,2021,Tuberculosis,MLE,8.32
BFA,2021,Hiv/Aids,MLE,14.2
BFA,2021,Acute Hepatitis B,MLE,1.53
BFA,2021,Protein-Energy Malnutrition,MLE,10.0
BFA,2021,Stomach Cancer,MLE,1.07
BFA,2021,Chronic Obstructive Pulmonary Disease,MLE,6.11
BFA,2021,Gastritis And Duodenitis,MLE,1.53
BFA,2021,Inflammatory Bowel Disease,MLE,0.61
BFA,2021,Kidney Diseases,MLE,17.8
BFA,2021,Poisonings,MLE,1.74
BFA,2021,Exposure To Mechanical Forces,MLE,1.97
BFA,2021,Collective Violence And Legal Intervention,MLE,10.65
BFA,2021,Meningitis,MLE,15.96
BFA,2021,Yellow Fever,MLE,1.14
BFA,2021,Mouth And Oropharynx Cancers,MLE,1.21
BFA,2021,Testicular Cancer,MLE,0.08
BFA,2021,Kidney Cancer,MLE,0.76
BFA,2021,Diabetes Mellitus,MLE,15.59
BFA,2021,Self-Harm,MLE,13.02
BFA,2021,Measles,MLE,0.27
BFA,2021,Acute Hepatitis E,MLE,0.07
BFA,2021,Echinococcosis,MLE,0.12
BFA,2021,Melanoma And Other Skin Cancers,MLE,0.25
BFA,2021,Brain And Nervous System Cancers,MLE,0.95
BFA,2021,Thyroid Cancer,MLE,0.06
BFA,2021,Sickle Cell Disorders And Trait,MLE,9.8
BFA,2021,Drug Use Disorders,MLE,0.05
BFA,2021,Parkinson Disease,MLE,1.09
BFA,2021,Drowning,MLE,9.48
BFA,2021,Whooping Cough,MLE,1.15
BFA,2021,Upper Respiratory Infections,MLE,1.88
BFA,2021,Pancreas Cancer,MLE,1.35
BFA,2021,"Lymphomas, Multiple Myeloma",MLE,1.61
BFA,2021,Hypertensive Heart Disease,MLE,10.42
BFA,2021,Asthma,MLE,3.71
BFA,2021,Paralytic Ileus And Intestinal Obstruction,MLE,4.18
BFA,2021,Pancreatitis,MLE,3.14
BFA,2021,Falls,MLE,8.95
BFA,2021,Acute Hepatitis C,MLE,0.12
BFA,2021,Colon And Rectum Cancers,MLE,1.34
BFA,2021,Prostate Cancer,MLE,6.99
BFA,2021,Interpersonal Violence,MLE,13.04
BFA,2021,Encephalitis,MLE,1.17
BFA,2021,Acute Hepatitis A,MLE,0.36
BFA,2021,Oesophagus Cancer,MLE,1.44
BFA,2021,Breast Cancer,MLE,0.09
BFA,2021,Gallbladder And Biliary Tract Cancer,MLE,0.09
BFA,2021,Mesothelioma,MLE,0.01
BFA,2021,Epilepsy,MLE,5.66
BFA,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,8.0
BFA,2021,Appendicitis,MLE,0.33
BFA,2021,Skin Diseases,MLE,1.98
BFA,2021,Gonorrhoea,MLE,0.01
BFA,2021,Tetanus,MLE,0.53
BFA,2021,Schistosomiasis,MLE,1.85
BFA,2021,Cysticercosis,MLE,0.07
BFA,2021,Ascariasis,MLE,0.17
BFA,2021,Neonatal Sepsis And Infections,MLE,5.17
BFA,2021,"Trachea, Bronchus, Lung Cancers",MLE,0.68
BFA,2021,Leukaemia,MLE,1.79
BFA,2021,Alcohol Use Disorders,MLE,2.18
BFA,2021,Alzheimer Disease And Other Dementias,MLE,1.85
BFA,2021,Peptic Ulcer Disease,MLE,3.32
BFA,2021,Gallbladder And Biliary Diseases,MLE,0.94
BFA,2021,Congenital Anomalies,MLE,16.01
BGD,2021,Encephalitis,MLE,0.04
BGD,2021,Acute Hepatitis A,MLE,0.64
BGD,2021,Oesophagus Cancer,MLE,16.47
BGD,2021,Gallbladder And Biliary Tract Cancer,MLE,1.9
BGD,2021,Mesothelioma,MLE,0.01
BGD,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,5.09
BGD,2021,Appendicitis,MLE,0.41
BGD,2021,Skin Diseases,MLE,0.64
BGD,2021,Diarrhoeal Diseases,MLE,12.91
BGD,2021,Acute Hepatitis C,MLE,0.06
BGD,2021,Colon And Rectum Cancers,MLE,2.26
BGD,2021,Prostate Cancer,MLE,1.44
BGD,2021,Asthma,MLE,5.02
BGD,2021,Rheumatoid Arthritis,MLE,0.17
BGD,2021,Interpersonal Violence,MLE,4.24
BGD,2021,Whooping Cough,MLE,0.26
BGD,2021,Malaria,MLE,0.04
BGD,2021,Upper Respiratory Infections,MLE,0.08
BGD,2021,Pancreas Cancer,MLE,0.9
BGD,2021,"Lymphomas, Multiple Myeloma",MLE,2.25
BGD,2021,Hypertensive Heart Disease,MLE,5.77
BGD,2021,Paralytic Ileus And Intestinal Obstruction,MLE,1.67
BGD,2021,Pancreatitis,MLE,1.49
BGD,2021,Falls,MLE,2.81
BGD,2021,Drowning,MLE,6.44
BGD,2021,Measles,MLE,0.08
BGD,2021,Acute Hepatitis E,MLE,0.07
BGD,2021,Echinococcosis,MLE,0.16
BGD,2021,Birth Asphyxia And Birth Trauma,MLE,9.5
BGD,2021,Melanoma And Other Skin Cancers,MLE,0.61
BGD,2021,Kidney Cancer,MLE,0.74
BGD,2021,Brain And Nervous System Cancers,MLE,0.82
BGD,2021,Thyroid Cancer,MLE,0.22
BGD,2021,Drug Use Disorders,MLE,0.52
BGD,2021,Parkinson Disease,MLE,2.25
BGD,2021,Cirrhosis Of The Liver,MLE,16.23
BGD,2021,Hiv/Aids,MLE,0.37
BGD,2021,Meningitis,MLE,1.19
BGD,2021,Leishmaniasis,MLE,0.03
BGD,2021,Mouth And Oropharynx Cancers,MLE,13.65
BGD,2021,Testicular Cancer,MLE,0.12
BGD,2021,Diabetes Mellitus,MLE,13.07
BGD,2021,Multiple Sclerosis,MLE,0.01
BGD,2021,Self-Harm,MLE,3.65
BGD,2021,Acute Hepatitis B,MLE,0.52
BGD,2021,Dengue,MLE,0.01
BGD,2021,Protein-Energy Malnutrition,MLE,0.9
BGD,2021,Stomach Cancer,MLE,5.57
BGD,2021,Larynx Cancer,MLE,3.39
BGD,2021,Gastritis And Duodenitis,MLE,0.07
